PAGE_NUMBER,MANUFACTURER,YEAR,MODEL,ENGINE,OIL
76,DODGE,2017,Challenger,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2017,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-113', 'M1-113A']"
76,DODGE,2017,Challenger,V8 376 6.2L F.I. Supercharged (VIN 9) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2017,Challenger,V8 392 6.4L F.I. (VIN J) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2017,Charger,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2017,Charger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-113', 'M1-113A']"
76,DODGE,2017,Charger,V8 376 6.2L F.I. Supercharged (VIN 9) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2017,Charger,V8 392 6.4L F.I. (VIN J) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2017,Durango,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2017,Durango,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-113', 'M1-113A']"
76,DODGE,2017,Grand Caravan,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2017,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
76,DODGE,2017,Journey,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2017,Viper,V10 515 8.4L F.I. (VIN Z),"['M1-210', 'M1-210A']"
76,DODGE,2016,Attitude,3 cyl. 1.2L F.I. (Mexico),"['M1-110', 'M1-110A']"
76,DODGE,2016,Challenger,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2016,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-113', 'M1-113A']"
76,DODGE,2016,Challenger,V8 376 6.2L F.I. Supercharged (VIN 9) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2016,Challenger,V8 392 6.4L F.I. (VIN J) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2016,Charger,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2016,Charger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-113', 'M1-113A', 'M1-210', 'M1-210A']"
76,DODGE,2016,Charger,V8 376 6.2L F.I. Supercharged (VIN 9) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2016,Charger,V8 392 6.4L F.I. (VIN J) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2016,Dart,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
76,DODGE,2016,Dart,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
76,DODGE,2016,Durango,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2016,Durango,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-113', 'M1-113A']"
76,DODGE,2016,Grand Caravan,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2016,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
76,DODGE,2016,Journey,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2016,Viper,V10 515 8.4L F.I. (VIN Z),"['M1-210', 'M1-210A']"
76,DODGE,2015,Challenger,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2015,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-113', 'M1-113A']"
76,DODGE,2015,Challenger,V8 376 6.2L F.I. Supercharged (VIN 9) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2015,Challenger,V8 392 6.4L F.I. (VIN J) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2015,Charger,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2015,Charger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-113', 'M1-113A']"
76,DODGE,2015,Charger,V8 376 6.2L F.I. Supercharged (VIN 9) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2015,Charger,V8 392 6.4L F.I. (VIN J) (HEMI),"['M1-210', 'M1-210A']"
76,DODGE,2015,Dart,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
76,DODGE,2015,Dart,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
76,DODGE,2015,Durango,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2015,Durango,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-113', 'M1-113A']"
76,DODGE,2015,Grand Caravan,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2015,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
76,DODGE,2015,Journey,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2015,Viper,V10 515 8.4L F.I. (VIN Z),"['M1-210', 'M1-210A']"
76,DODGE,2014,Avenger,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
76,DODGE,2014,Avenger,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2014,Challenger,V6 220 3.6L F.I. (VIN G),['M1C-456A']
76,DODGE,2014,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2014,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2014,Charger,V6 220 3.6L F.I. (VIN G),['M1C-456A']
77,DODGE,2014,Charger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2014,Charger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2014,Dart,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
77,DODGE,2014,Dart,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2014,Durango,V6 220 3.6L F.I. (VIN G),['M1C-456A']
77,DODGE,2014,Durango,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2014,Grand Caravan,V6 220 3.6L F.I. (VIN G),['M1C-456A']
77,DODGE,2014,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2014,Journey,V6 220 3.6L F.I. (VIN G),['M1C-456A']
77,DODGE,2013,Avenger,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2013,Avenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2013,Challenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2013,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2013,Challenger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2013,Charger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2013,Charger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2013,Charger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2013,Dart,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
77,DODGE,2013,Dart,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2013,Durango,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2013,Durango,V8 345 5.7L F.I. (VIN T),"['M1-210', 'M1-210A']"
77,DODGE,2013,Grand Caravan,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2013,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2013,Journey,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Avenger,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2012,Avenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Caliber,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
77,DODGE,2012,Challenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2012,Challenger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2012,Charger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Charger,V8 345 5.7L F.I. (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2012,Charger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2012,Durango,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Durango,V8 345 5.7L F.I. (VIN T),"['M1-210', 'M1-210A']"
77,DODGE,2012,Grand Caravan,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2012,Journey,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Avenger,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2011,Avenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Caliber,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
77,DODGE,2011,Caliber,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2011,Challenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2011,Challenger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2011,Charger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Charger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2011,Durango,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Durango,V8 345 5.7L F.I. (VIN T),"['M1-210', 'M1-210A']"
77,DODGE,2011,Grand Caravan,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2014,Charger,V6 220 3.6L F.I. (VIN G),['M1C-456A']
77,DODGE,2014,Charger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2014,Charger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2014,Dart,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
77,DODGE,2014,Dart,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2014,Durango,V6 220 3.6L F.I. (VIN G),['M1C-456A']
77,DODGE,2014,Durango,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2014,Grand Caravan,V6 220 3.6L F.I. (VIN G),['M1C-456A']
77,DODGE,2014,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2014,Journey,V6 220 3.6L F.I. (VIN G),['M1C-456A']
77,DODGE,2013,Avenger,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2013,Avenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2013,Challenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2013,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2013,Challenger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2013,Charger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2013,Charger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2013,Charger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2013,Dart,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
77,DODGE,2013,Dart,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2013,Durango,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2013,Durango,V8 345 5.7L F.I. (VIN T),"['M1-210', 'M1-210A']"
77,DODGE,2013,Grand Caravan,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2013,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2013,Journey,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Avenger,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2012,Avenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Caliber,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
77,DODGE,2012,Challenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2012,Challenger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2012,Charger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Charger,V8 345 5.7L F.I. (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2012,Charger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2012,Durango,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Durango,V8 345 5.7L F.I. (VIN T),"['M1-210', 'M1-210A']"
77,DODGE,2012,Grand Caravan,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2012,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2012,Journey,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Avenger,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2011,Avenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Caliber,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
77,DODGE,2011,Caliber,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
77,DODGE,2011,Challenger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2011,Challenger,V8 392 6.4L F.I. (VIN J) (HEMI) SRT8,"['M1-210', 'M1-210A']"
77,DODGE,2011,Charger,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Charger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
77,DODGE,2011,Durango,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Durango,V8 345 5.7L F.I. (VIN T),"['M1-210', 'M1-210A']"
77,DODGE,2011,Grand Caravan,V6 220 3.6L F.I. (VIN G),['M1C-455A']
77,DODGE,2011,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2011,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2011,Nitro,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
78,DODGE,2011,Nitro,V6 241 4.0L F.I. (VIN X),"['M1-113', 'M1-113A']"
78,DODGE,2010,Attitude,4 cyl. 98 1.6L F.I. (Mexico),"['M1-108', 'M1-108A']"
78,DODGE,2010,Avenger,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2010,Avenger,V6 167 2.7L F.I. (VIN D),"['M1-113', 'M1-113A']"
78,DODGE,2010,Avenger,V6 215 3.5L F.I. (VIN V),"['M1-113', 'M1-113A']"
78,DODGE,2010,Caliber,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
78,DODGE,2010,Caliber,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2010,Challenger,V6 215 3.5L F.I. (VIN V),"['M1-113', 'M1-113A']"
78,DODGE,2010,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
78,DODGE,2010,Challenger,V8 370 6.1L F.I. (VIN W) (HEMI) SRT8,"['M1-210', 'M1-210A']"
78,DODGE,2010,Charger,V6 167 2.7L F.I. (VIN D),"['M1-113', 'M1-113A']"
78,DODGE,2010,Charger,V6 215 3.5L F.I. (VIN V),"['M1-113', 'M1-113A']"
78,DODGE,2010,Charger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
78,DODGE,2010,Charger,V8 370 6.1L F.I. (VIN W) (HEMI) SRT8,"['M1-210', 'M1-210A']"
78,DODGE,2010,Dakota,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
78,DODGE,2010,Dakota,V8 285 4.7L F.I. (VIN P),"['M1-210', 'M1-210A']"
78,DODGE,2010,Grand Caravan,V6 201 3.3L F.I. (VIN E),"['M1-102', 'M1-102A']"
78,DODGE,2010,Grand Caravan,V6 230 3.8L F.I. (VIN 1),"['M1-102', 'M1-102A']"
78,DODGE,2010,Grand Caravan,V6 241 4.0L F.I. (VIN X),"['M1-102', 'M1-113A', 'M1-102A', 'M1-113']"
78,DODGE,2010,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2010,Journey,V6 215 3.5L F.I. (VIN V),"['M1-113', 'M1-113A']"
78,DODGE,2010,Nitro,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
78,DODGE,2010,Nitro,V6 241 4.0L F.I. (VIN X),"['M1-113', 'M1-113A']"
78,DODGE,2010,Ram 1500 Pickup,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
78,DODGE,2010,Ram 1500 Pickup,V8 287 4.7L F.I. (VIN P),"['M1-210', 'M1-210A']"
78,DODGE,2010,Ram 1500 Pickup,V8 345 5.7L F.I. (VIN T),"['M1-210', 'M1-210A']"
78,DODGE,2010,Ram 2500 Pickup,6 cyl. 408 6.7L F.I. Turbo (VIN L) (Diesel),"['M1-403A', 'M1-403']"
78,DODGE,2010,Ram 2500 Pickup,V8 345 5.7L F.I. (VIN T),"['M1-210', 'M1-210A']"
78,DODGE,2010,Ram 3500,6 cyl. 408 6.7L F.I. Turbo (Diesel),"['M1-403A', 'M1-403']"
78,DODGE,2010,Ram 4500HD Chassis Cab,6 cyl. 408 6.7L F.I. Turbo (VIN L) (Diesel),"['M1-403A', 'M1-403']"
78,DODGE,2010,Ram 5500HD Chassis Cab,6 cyl. 408 6.7L F.I. Turbo (VIN L) (Diesel),"['M1-403A', 'M1-403']"
78,DODGE,2010,Viper,V10 515 8.4L F.I. (VIN Z),"['M1-210', 'M1-210A']"
78,DODGE,2009,Attitude,4 cyl. 98 1.6L F.I. (Mexico),"['M1-108', 'M1-108A']"
78,DODGE,2009,Avenger,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2009,Avenger,V6 167 2.7L F.I. (VIN D),"['M1-210', 'M1-210A']"
78,DODGE,2009,Avenger,V6 215 3.5L F.I. (VIN V),"['w/ Oil Cooler M1-210A', 'w/ Oil Cooler M1-210']"
78,DODGE,2009,Caliber,4 cyl. 110 1.8L F.I. (VIN C),"['M1-113', 'M1-113A']"
78,DODGE,2009,Caliber,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
78,DODGE,2009,Caliber,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2009,Caliber,4 cyl. 144 2.4L F.I. Turbo (VIN F),"['M1-210', 'M1-210A']"
78,DODGE,2009,Challenger,V6 215 3.5L F.I. (VIN V),"['M1-113', 'M1-113A']"
78,DODGE,2009,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
78,DODGE,2009,Challenger,V8 370 6.1L F.I. (VIN W) (HEMI) SRT8,"['M1-210', 'M1-210A']"
78,DODGE,2009,Charger,V6 167 2.7L F.I. (VIN D),"['M1-113', 'M1-113A']"
78,DODGE,2011,Nitro,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
78,DODGE,2011,Nitro,V6 241 4.0L F.I. (VIN X),"['M1-113', 'M1-113A']"
78,DODGE,2010,Attitude,4 cyl. 98 1.6L F.I. (Mexico),"['M1-108', 'M1-108A']"
78,DODGE,2010,Avenger,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2010,Avenger,V6 167 2.7L F.I. (VIN D),"['M1-113', 'M1-113A']"
78,DODGE,2010,Avenger,V6 215 3.5L F.I. (VIN V),"['M1-113', 'M1-113A']"
78,DODGE,2010,Caliber,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
78,DODGE,2010,Caliber,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2010,Challenger,V6 215 3.5L F.I. (VIN V),"['M1-113', 'M1-113A']"
78,DODGE,2010,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
78,DODGE,2010,Challenger,V8 370 6.1L F.I. (VIN W) (HEMI) SRT8,"['M1-210', 'M1-210A']"
78,DODGE,2010,Charger,V6 167 2.7L F.I. (VIN D),"['M1-113', 'M1-113A']"
78,DODGE,2010,Charger,V6 215 3.5L F.I. (VIN V),"['M1-113', 'M1-113A']"
78,DODGE,2010,Charger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
78,DODGE,2010,Charger,V8 370 6.1L F.I. (VIN W) (HEMI) SRT8,"['M1-210', 'M1-210A']"
78,DODGE,2010,Dakota,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
78,DODGE,2010,Dakota,V8 285 4.7L F.I. (VIN P),"['M1-210', 'M1-210A']"
78,DODGE,2010,Grand Caravan,V6 201 3.3L F.I. (VIN E),"['M1-102', 'M1-102A']"
78,DODGE,2010,Grand Caravan,V6 230 3.8L F.I. (VIN 1),"['M1-102', 'M1-102A']"
78,DODGE,2010,Grand Caravan,V6 241 4.0L F.I. (VIN X),"['M1-102', 'M1-113A', 'M1-102A', 'M1-113']"
78,DODGE,2010,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2010,Journey,V6 215 3.5L F.I. (VIN V),"['M1-113', 'M1-113A']"
78,DODGE,2010,Nitro,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
78,DODGE,2010,Nitro,V6 241 4.0L F.I. (VIN X),"['M1-113', 'M1-113A']"
78,DODGE,2010,Ram 1500 Pickup,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
78,DODGE,2010,Ram 1500 Pickup,V8 287 4.7L F.I. (VIN P),"['M1-210', 'M1-210A']"
78,DODGE,2010,Ram 1500 Pickup,V8 345 5.7L F.I. (VIN T),"['M1-210', 'M1-210A']"
78,DODGE,2010,Ram 2500 Pickup,6 cyl. 408 6.7L F.I. Turbo (VIN L) (Diesel),"['M1-403A', 'M1-403']"
78,DODGE,2010,Ram 2500 Pickup,V8 345 5.7L F.I. (VIN T),"['M1-210', 'M1-210A']"
78,DODGE,2010,Ram 3500,6 cyl. 408 6.7L F.I. Turbo (Diesel),"['M1-403A', 'M1-403']"
78,DODGE,2010,Ram 4500HD Chassis Cab,6 cyl. 408 6.7L F.I. Turbo (VIN L) (Diesel),"['M1-403A', 'M1-403']"
78,DODGE,2010,Ram 5500HD Chassis Cab,6 cyl. 408 6.7L F.I. Turbo (VIN L) (Diesel),"['M1-403A', 'M1-403']"
78,DODGE,2010,Viper,V10 515 8.4L F.I. (VIN Z),"['M1-210', 'M1-210A']"
78,DODGE,2009,Attitude,4 cyl. 98 1.6L F.I. (Mexico),"['M1-108', 'M1-108A']"
78,DODGE,2009,Avenger,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2009,Avenger,V6 167 2.7L F.I. (VIN D),"['M1-210', 'M1-210A']"
78,DODGE,2009,Avenger,V6 215 3.5L F.I. (VIN V),"['w/ Oil Cooler M1-210A', 'w/ Oil Cooler M1-210']"
78,DODGE,2009,Caliber,4 cyl. 110 1.8L F.I. (VIN C),"['M1-113', 'M1-113A']"
78,DODGE,2009,Caliber,4 cyl. 122 2.0L F.I. (VIN A),"['M1-113', 'M1-113A']"
78,DODGE,2009,Caliber,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
78,DODGE,2009,Caliber,4 cyl. 144 2.4L F.I. Turbo (VIN F),"['M1-210', 'M1-210A']"
78,DODGE,2009,Challenger,V6 215 3.5L F.I. (VIN V),"['M1-113', 'M1-113A']"
78,DODGE,2009,Challenger,V8 345 5.7L F.I. (VIN T) (HEMI),"['M1-210', 'M1-210A']"
78,DODGE,2009,Challenger,V8 370 6.1L F.I. (VIN W) (HEMI) SRT8,"['M1-210', 'M1-210A']"
78,DODGE,2009,Charger,V6 167 2.7L F.I. (VIN D),"['M1-113', 'M1-113A']"
79,DODGE,2009,Charger,V6 167 2.7L F.I. (VIN D),"['M1-113', 'M1-113A']"
79,DODGE,2009,Dakota,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
79,DODGE,2009,Dakota,V8 285 4.7L F.I. (VIN P),"['M1-210', 'M1-210A']"
79,DODGE,2009,Durango,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
79,DODGE,2009,Durango,V8 285 4.7L F.I. (VIN P),"['M1-210', 'M1-210A']"
79,DODGE,2009,Durango,V8 345 5.7L F.I. (Gas),"['M1-210', 'M1-210A']"
79,DODGE,2009,Durango Hybrid,V8 345 5.7L F.I. (Electric/Gas),"['M1-210', 'M1-210A']"
79,DODGE,2009,Grand Caravan,V6 201 3.3L F.I. (VIN E),"['M1-102', 'M1-102A']"
79,DODGE,2009,Grand Caravan,V6 230 3.8L F.I. (VIN 1),"['M1-102', 'M1-102A']"
79,DODGE,2009,Grand Caravan,V6 241 4.0L F.I. (VIN X),"['M1-113', 'M1-113A']"
79,DODGE,2009,Journey,4 cyl. 144 2.4L F.I. (VIN B),"['M1-113', 'M1-113A']"
79,DODGE,2009,Journey,V6 215 3.5L F.I. (VIN V),"['M1-113', 'M1-113A', 'M1-210', 'M1-210A']"
79,DODGE,2009,Nitro,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
79,DODGE,2009,Nitro,V6 241 4.0L F.I. (VIN X),"['M1-113', 'M1-113A']"
79,DODGE,2009,Ram 1500 Pickup,V6 226 3.7L F.I. (VIN K),"['M1-212A', 'M1-212']"
